distrito,codigo_seccion,habitantes,todos_espanoles,todos_extranjeros,mixto_espanoles_extranjeros
12. Usera,12079,435.0,296.0,56.0,83.0
12. Usera,12080,559.0,349.0,98.0,112.0
12. Usera,12081,514.0,337.0,77.0,100.0
12. Usera,12082,359.0,228.0,50.0,81.0
12. Usera,12083,438.0,279.0,59.0,100.0
12. Usera,12084,386.0,270.0,49.0,67.0
12. Usera,12086,392.0,310.0,39.0,43.0
12. Usera,12087,637.0,452.0,95.0,90.0
12. Usera,12088,675.0,380.0,158.0,137.0
12. Usera,12089,449.0,260.0,100.0,89.0
12. Usera,12090,453.0,281.0,76.0,96.0
12. Usera,12091,612.0,410.0,88.0,114.0
12. Usera,12092,507.0,330.0,91.0,86.0
12. Usera,12093,691.0,407.0,154.0,130.0
12. Usera,12094,762.0,423.0,176.0,163.0
12. Usera,12096,493.0,260.0,131.0,102.0
12. Usera,12097,424.0,249.0,87.0,88.0
12. Usera,12098,669.0,617.0,22.0,30.0
12. Usera,12099,378.0,315.0,20.0,43.0
12. Usera,12100,617.0,488.0,65.0,64.0
12. Usera,12101,608.0,550.0,21.0,37.0
12. Usera,12102,849.0,752.0,35.0,62.0
12. Usera,12103,825.0,657.0,48.0,120.0
12. Usera,12104,639.0,493.0,67.0,79.0
12. Usera,12105,516.0,394.0,66.0,56.0
12. Usera,12106,849.0,733.0,46.0,70.0
12. Usera,12107,997.0,857.0,66.0,74.0
12. Usera,12108,647.0,510.0,66.0,71.0
12. Usera,12109,756.0,553.0,87.0,116.0
12. Usera,12110,553.0,417.0,61.0,75.0
13. Puente de Vallecas,13002,431.0,401.0,7.0,23.0
13. Puente de Vallecas,13003,289.0,232.0,25.0,32.0
13. Puente de Vallecas,13004,281.0,246.0,10.0,25.0
13. Puente de Vallecas,13005,304.0,246.0,20.0,38.0
13. Puente de Vallecas,13006,322.0,280.0,14.0,28.0
13. Puente de Vallecas,13007,376.0,329.0,12.0,35.0
13. Puente de Vallecas,13008,580.0,469.0,36.0,75.0
13. Puente de Vallecas,13010,421.0,342.0,28.0,51.0
13. Puente de Vallecas,13011,307.0,244.0,23.0,40.0
13. Puente de Vallecas,13012,442.0,366.0,24.0,52.0
13. Puente de Vallecas,13013,488.0,404.0,27.0,57.0
13. Puente de Vallecas,13014,757.0,610.0,56.0,91.0
13. Puente de Vallecas,13016,428.0,330.0,35.0,63.0
13. Puente de Vallecas,13017,372.0,306.0,28.0,38.0
13. Puente de Vallecas,13018,338.0,272.0,19.0,47.0
13. Puente de Vallecas,13019,286.0,231.0,6.0,49.0
13. Puente de Vallecas,13021,393.0,329.0,15.0,49.0
13. Puente de Vallecas,13022,346.0,280.0,19.0,47.0
13. Puente de Vallecas,13023,320.0,268.0,18.0,34.0
13. Puente de Vallecas,13024,313.0,243.0,21.0,49.0
13. Puente de Vallecas,13026,360.0,307.0,14.0,39.0
13. Puente de Vallecas,13028,289.0,236.0,20.0,33.0
13. Puente de Vallecas,13029,492.0,412.0,25.0,55.0
13. Puente de Vallecas,13030,750.0,605.0,42.0,103.0
13. Puente de Vallecas,13031,400.0,271.0,46.0,83.0
13. Puente de Vallecas,13032,736.0,516.0,90.0,130.0
13. Puente de Vallecas,13033,475.0,319.0,62.0,94.0
13. Puente de Vallecas,13034,493.0,360.0,55.0,78.0
13. Puente de Vallecas,13035,1001.0,806.0,84.0,111.0
13. Puente de Vallecas,13036,448.0,297.0,75.0,76.0
13. Puente de Vallecas,13037,593.0,415.0,83.0,95.0
13. Puente de Vallecas,13038,394.0,233.0,69.0,92.0
13. Puente de Vallecas,13039,441.0,293.0,67.0,81.0
13. Puente de Vallecas,13040,584.0,370.0,93.0,121.0
13. Puente de Vallecas,13041,810.0,508.0,139.0,163.0
13. Puente de Vallecas,13042,550.0,329.0,88.0,133.0
13. Puente de Vallecas,13043,597.0,337.0,103.0,157.0
13. Puente de Vallecas,13044,834.0,482.0,158.0,194.0
13. Puente de Vallecas,13045,560.0,351.0,106.0,103.0
13. Puente de Vallecas,13046,806.0,504.0,142.0,160.0
13. Puente de Vallecas,13047,671.0,460.0,96.0,115.0
13. Puente de Vallecas,13048,525.0,318.0,70.0,137.0
13. Puente de Vallecas,13049,752.0,545.0,90.0,117.0
13. Puente de Vallecas,13050,467.0,297.0,87.0,83.0
13. Puente de Vallecas,13052,420.0,270.0,75.0,75.0
13. Puente de Vallecas,13053,509.0,336.0,73.0,100.0
13. Puente de Vallecas,13054,753.0,488.0,114.0,151.0
13. Puente de Vallecas,13055,491.0,333.0,59.0,99.0
13. Puente de Vallecas,13056,961.0,688.0,96.0,177.0
13. Puente de Vallecas,13057,598.0,402.0,71.0,125.0
13. Puente de Vallecas,13058,426.0,270.0,64.0,92.0
13. Puente de Vallecas,13059,473.0,301.0,81.0,91.0
13. Puente de Vallecas,13060,433.0,308.0,40.0,85.0
13. Puente de Vallecas,13061,407.0,245.0,68.0,94.0
13. Puente de Vallecas,13062,434.0,256.0,76.0,102.0
13. Puente de Vallecas,13063,342.0,222.0,46.0,74.0
13. Puente de Vallecas,13065,744.0,475.0,125.0,144.0
13. Puente de Vallecas,13066,393.0,255.0,54.0,84.0
13. Puente de Vallecas,13069,327.0,234.0,42.0,51.0
13. Puente de Vallecas,13074,788.0,719.0,29.0,40.0
13. Puente de Vallecas,13077,578.0,531.0,13.0,34.0
13. Puente de Vallecas,13078,657.0,557.0,32.0,68.0
13. Puente de Vallecas,13079,661.0,438.0,102.0,121.0
13. Puente de Vallecas,13080,584.0,356.0,99.0,129.0
13. Puente de Vallecas,13083,627.0,380.0,108.0,139.0
13. Puente de Vallecas,13084,353.0,223.0,53.0,77.0
13. Puente de Vallecas,13086,600.0,434.0,69.0,97.0
13. Puente de Vallecas,13087,289.0,235.0,21.0,33.0
13. Puente de Vallecas,13088,456.0,382.0,25.0,49.0
13. Puente de Vallecas,13089,335.0,233.0,39.0,63.0
13. Puente de Vallecas,13090,366.0,259.0,42.0,65.0
13. Puente de Vallecas,13091,449.0,341.0,47.0,61.0
13. Puente de Vallecas,13092,820.0,680.0,50.0,90.0
13. Puente de Vallecas,13094,812.0,685.0,46.0,81.0
13. Puente de Vallecas,13103,322.0,275.0,17.0,30.0
13. Puente de Vallecas,13104,680.0,599.0,26.0,55.0
13. Puente de Vallecas,13108,668.0,550.0,40.0,78.0
13. Puente de Vallecas,13109,829.0,734.0,32.0,63.0
13. Puente de Vallecas,13110,359.0,294.0,30.0,35.0
13. Puente de Vallecas,13111,289.0,259.0,10.0,20.0
13. Puente de Vallecas,13112,505.0,435.0,26.0,44.0
13. Puente de Vallecas,13115,952.0,775.0,83.0,94.0
13. Puente de Vallecas,13116,309.0,265.0,16.0,28.0
13. Puente de Vallecas,13117,626.0,479.0,54.0,93.0
13. Puente de Vallecas,13118,287.0,261.0,6.0,20.0
13. Puente de Vallecas,13119,498.0,376.0,52.0,70.0
13. Puente de Vallecas,13120,474.0,406.0,16.0,52.0
13. Puente de Vallecas,13121,312.0,267.0,10.0,35.0
13. Puente de Vallecas,13122,335.0,271.0,20.0,44.0
13. Puente de Vallecas,13123,447.0,391.0,14.0,42.0
13. Puente de Vallecas,13124,565.0,425.0,54.0,86.0
13. Puente de Vallecas,13125,442.0,339.0,51.0,52.0
13. Puente de Vallecas,13127,981.0,871.0,38.0,72.0
13. Puente de Vallecas,13128,528.0,465.0,23.0,40.0
13. Puente de Vallecas,13129,315.0,284.0,14.0,17.0
13. Puente de Vallecas,13131,274.0,237.0,16.0,21.0
13. Puente de Vallecas,13132,436.0,382.0,21.0,33.0
13. Puente de Vallecas,13133,369.0,323.0,11.0,35.0
13. Puente de Vallecas,13134,405.0,360.0,18.0,27.0
13. Puente de Vallecas,13135,322.0,291.0,6.0,25.0
13. Puente de Vallecas,13136,433.0,382.0,12.0,39.0
13. Puente de Vallecas,13137,644.0,570.0,23.0,51.0
13. Puente de Vallecas,13138,358.0,292.0,27.0,39.0
13. Puente de Vallecas,13139,446.0,358.0,37.0,51.0
13. Puente de Vallecas,13140,590.0,495.0,29.0,66.0
13. Puente de Vallecas,13142,606.0,494.0,40.0,72.0
13. Puente de Vallecas,13143,326.0,273.0,25.0,28.0
13. Puente de Vallecas,13144,587.0,471.0,52.0,64.0
13. Puente de Vallecas,13145,397.0,281.0,44.0,72.0
13. Puente de Vallecas,13146,417.0,309.0,42.0,66.0
13. Puente de Vallecas,13147,484.0,369.0,38.0,77.0
13. Puente de Vallecas,13148,518.0,364.0,59.0,95.0
13. Puente de Vallecas,13150,547.0,443.0,34.0,70.0
13. Puente de Vallecas,13153,550.0,437.0,40.0,73.0
13. Puente de Vallecas,13154,474.0,390.0,31.0,53.0
13. Puente de Vallecas,13155,830.0,640.0,76.0,114.0
13. Puente de Vallecas,13156,358.0,294.0,22.0,42.0
13. Puente de Vallecas,13157,496.0,360.0,58.0,78.0
13. Puente de Vallecas,13158,837.0,693.0,53.0,91.0
13. Puente de Vallecas,13160,676.0,612.0,19.0,45.0
13. Puente de Vallecas,13161,357.0,319.0,10.0,28.0
13. Puente de Vallecas,13162,278.0,255.0,7.0,16.0
13. Puente de Vallecas,13163,379.0,334.0,12.0,33.0
13. Puente de Vallecas,13164,345.0,302.0,11.0,32.0
13. Puente de Vallecas,13166,679.0,505.0,60.0,114.0
13. Puente de Vallecas,13168,934.0,616.0,131.0,187.0
13. Puente de Vallecas,13169,618.0,418.0,88.0,112.0
13. Puente de Vallecas,13170,402.0,288.0,42.0,72.0
13. Puente de Vallecas,13171,403.0,301.0,45.0,57.0
13. Puente de Vallecas,13172,466.0,318.0,62.0,86.0
13. Puente de Vallecas,13173,407.0,275.0,56.0,76.0
13. Puente de Vallecas,13174,595.0,421.0,81.0,93.0
13. Puente de Vallecas,13175,556.0,391.0,66.0,99.0
13. Puente de Vallecas,13176,413.0,299.0,42.0,72.0
13. Puente de Vallecas,13177,429.0,305.0,43.0,81.0
13. Puente de Vallecas,13178,460.0,410.0,11.0,39.0
13. Puente de Vallecas,13179,258.0,232.0,9.0,17.0
13. Puente de Vallecas,13180,377.0,333.0,12.0,32.0
13. Puente de Vallecas,13181,483.0,428.0,16.0,39.0
13. Puente de Vallecas,13182,434.0,394.0,11.0,29.0
13. Puente de Vallecas,13183,496.0,437.0,21.0,38.0
13. Puente de Vallecas,13184,705.0,573.0,56.0,76.0
13. Puente de Vallecas,13185,607.0,420.0,82.0,105.0
13. Puente de Vallecas,13186,860.0,630.0,89.0,141.0
13. Puente de Vallecas,13187,698.0,500.0,89.0,109.0
13. Puente de Vallecas,13189,420.0,263.0,67.0,90.0
13. Puente de Vallecas,13190,830.0,552.0,124.0,154.0
13. Puente de Vallecas,13191,841.0,696.0,57.0,88.0
13. Puente de Vallecas,13192,557.0,372.0,94.0,91.0
13. Puente de Vallecas,13193,569.0,397.0,77.0,95.0
13. Puente de Vallecas,13194,678.0,444.0,121.0,113.0
13. Puente de Vallecas,13195,463.0,353.0,46.0,64.0
13. Puente de Vallecas,13196,518.0,329.0,72.0,117.0
13. Puente de Vallecas,13197,646.0,407.0,116.0,123.0
13. Puente de Vallecas,13198,498.0,431.0,16.0,51.0
13. Puente de Vallecas,13199,581.0,527.0,13.0,41.0
13. Puente de Vallecas,13200,550.0,484.0,19.0,47.0
13. Puente de Vallecas,13201,400.0,358.0,10.0,32.0
13. Puente de Vallecas,13202,614.0,548.0,24.0,42.0
13. Puente de Vallecas,13203,535.0,504.0,9.0,22.0
13. Puente de Vallecas,13204,530.0,494.0,12.0,24.0
13. Puente de Vallecas,13205,456.0,426.0,9.0,21.0
13. Puente de Vallecas,13206,1086.0,879.0,71.0,136.0
13. Puente de Vallecas,13207,778.0,725.0,20.0,33.0
13. Puente de Vallecas,13208,608.0,566.0,15.0,27.0
13. Puente de Vallecas,13209,545.0,504.0,18.0,23.0
13. Puente de Vallecas,13210,858.0,767.0,30.0,61.0
13. Puente de Vallecas,13211,354.0,308.0,7.0,39.0
13. Puente de Vallecas,13212,352.0,314.0,13.0,25.0
13. Puente de Vallecas,13213,496.0,441.0,21.0,34.0
13. Puente de Vallecas,13214,431.0,358.0,22.0,51.0
13. Puente de Vallecas,13215,444.0,321.0,49.0,74.0
13. Puente de Vallecas,13216,1033.0,867.0,64.0,102.0
13. Puente de Vallecas,13217,547.0,404.0,67.0,76.0
14. Moratalaz,14002,551.0,450.0,37.0,64.0
14. Moratalaz,14003,517.0,421.0,40.0,56.0
14. Moratalaz,14004,459.0,406.0,20.0,33.0
14. Moratalaz,14005,300.0,268.0,11.0,21.0
14. Moratalaz,14006,250.0,231.0,5.0,14.0
14. Moratalaz,14010,443.0,425.0,5.0,13.0
14. Moratalaz,14012,640.0,556.0,36.0,48.0
14. Moratalaz,14013,411.0,380.0,9.0,22.0
14. Moratalaz,14014,280.0,263.0,4.0,13.0
14. Moratalaz,14015,368.0,345.0,7.0,16.0
14. Moratalaz,14016,313.0,293.0,11.0,9.0
14. Moratalaz,14017,329.0,293.0,9.0,27.0
14. Moratalaz,14018,483.0,446.0,16.0,21.0
14. Moratalaz,14020,630.0,589.0,9.0,32.0
14. Moratalaz,14021,407.0,365.0,16.0,26.0
14. Moratalaz,14022,369.0,337.0,6.0,26.0
14. Moratalaz,14024,630.0,595.0,12.0,23.0
14. Moratalaz,14025,529.0,452.0,25.0,52.0
14. Moratalaz,14026,388.0,322.0,28.0,38.0
14. Moratalaz,14027,493.0,428.0,33.0,32.0
14. Moratalaz,14028,464.0,380.0,32.0,52.0
14. Moratalaz,14029,426.0,359.0,29.0,38.0
14. Moratalaz,14030,695.0,648.0,17.0,30.0
14. Moratalaz,14031,377.0,337.0,13.0,27.0
14. Moratalaz,14032,440.0,411.0,10.0,19.0
14. Moratalaz,14033,307.0,253.0,16.0,38.0
14. Moratalaz,14034,370.0,343.0,9.0,18.0
14. Moratalaz,14035,312.0,258.0,20.0,34.0
14. Moratalaz,14036,439.0,352.0,29.0,58.0
14. Moratalaz,14037,450.0,379.0,37.0,34.0
14. Moratalaz,14038,381.0,296.0,37.0,48.0
14. Moratalaz,14039,472.0,390.0,32.0,50.0
14. Moratalaz,14040,699.0,625.0,25.0,49.0
14. Moratalaz,14041,358.0,338.0,7.0,13.0
14. Moratalaz,14042,439.0,413.0,9.0,17.0
14. Moratalaz,14043,342.0,308.0,7.0,27.0
14. Moratalaz,14044,390.0,334.0,21.0,35.0
14. Moratalaz,14045,409.0,341.0,22.0,46.0
14. Moratalaz,14046,455.0,387.0,32.0,36.0
14. Moratalaz,14047,477.0,369.0,39.0,69.0
14. Moratalaz,14048,449.0,370.0,27.0,52.0
14. Moratalaz,14049,466.0,370.0,22.0,74.0
14. Moratalaz,14050,443.0,358.0,37.0,48.0
14. Moratalaz,14051,400.0,327.0,27.0,46.0
14. Moratalaz,14052,384.0,320.0,26.0,38.0
14. Moratalaz,14053,319.0,252.0,25.0,42.0
14. Moratalaz,14054,432.0,347.0,26.0,59.0
14. Moratalaz,14055,375.0,321.0,18.0,36.0
14. Moratalaz,14056,314.0,257.0,22.0,35.0
14. Moratalaz,14057,412.0,345.0,21.0,46.0
14. Moratalaz,14058,349.0,286.0,11.0,52.0
14. Moratalaz,14059,541.0,443.0,35.0,63.0
14. Moratalaz,14060,306.0,271.0,13.0,22.0
14. Moratalaz,14061,501.0,461.0,13.0,27.0
14. Moratalaz,14062,392.0,339.0,18.0,35.0
14. Moratalaz,14063,399.0,363.0,9.0,27.0
14. Moratalaz,14064,787.0,671.0,42.0,74.0
14. Moratalaz,14065,408.0,360.0,21.0,27.0
14. Moratalaz,14067,746.0,595.0,51.0,100.0
14. Moratalaz,14069,607.0,502.0,28.0,77.0
14. Moratalaz,14070,397.0,327.0,17.0,53.0
14. Moratalaz,14071,485.0,408.0,22.0,55.0
14. Moratalaz,14072,389.0,346.0,15.0,28.0
14. Moratalaz,14073,433.0,378.0,19.0,36.0
14. Moratalaz,14075,390.0,327.0,24.0,39.0
14. Moratalaz,14076,374.0,326.0,14.0,34.0
14. Moratalaz,14077,630.0,547.0,27.0,56.0
14. Moratalaz,14079,386.0,359.0,5.0,22.0
14. Moratalaz,14080,412.0,397.0,4.0,11.0
14. Moratalaz,14081,282.0,273.0,1.0,8.0
14. Moratalaz,14082,380.0,322.0,19.0,39.0
14. Moratalaz,14083,588.0,514.0,23.0,51.0
14. Moratalaz,14084,435.0,403.0,9.0,23.0
14. Moratalaz,14085,531.0,502.0,6.0,23.0
14. Moratalaz,14086,669.0,626.0,7.0,36.0
14. Moratalaz,14087,466.0,448.0,4.0,14.0
14. Moratalaz,14088,406.0,376.0,5.0,25.0
14. Moratalaz,14089,520.0,449.0,25.0,46.0
14. Moratalaz,14090,513.0,436.0,35.0,42.0
14. Moratalaz,14091,652.0,624.0,9.0,19.0
14. Moratalaz,14092,429.0,398.0,5.0,26.0
14. Moratalaz,14093,515.0,473.0,11.0,31.0
14. Moratalaz,14094,605.0,575.0,4.0,26.0
14. Moratalaz,14095,269.0,257.0,3.0,9.0
15. Ciudad Lineal,15001,431.0,361.0,24.0,46.0
15. Ciudad Lineal,15002,405.0,326.0,29.0,50.0
15. Ciudad Lineal,15003,500.0,419.0,30.0,51.0
15. Ciudad Lineal,15005,336.0,299.0,10.0,27.0
15. Ciudad Lineal,15006,548.0,454.0,34.0,60.0
15. Ciudad Lineal,15008,877.0,747.0,49.0,81.0
15. Ciudad Lineal,15009,525.0,395.0,41.0,89.0
15. Ciudad Lineal,15010,412.0,308.0,42.0,62.0
15. Ciudad Lineal,15011,549.0,407.0,48.0,94.0
15. Ciudad Lineal,15012,348.0,281.0,14.0,53.0
15. Ciudad Lineal,15013,394.0,315.0,28.0,51.0
15. Ciudad Lineal,15014,522.0,408.0,39.0,75.0
15. Ciudad Lineal,15015,324.0,259.0,25.0,40.0
15. Ciudad Lineal,15016,516.0,383.0,50.0,83.0
15. Ciudad Lineal,15017,350.0,281.0,22.0,47.0
15. Ciudad Lineal,15018,343.0,279.0,19.0,45.0
15. Ciudad Lineal,15019,374.0,285.0,26.0,63.0
15. Ciudad Lineal,15020,456.0,329.0,51.0,76.0
15. Ciudad Lineal,15021,328.0,253.0,19.0,56.0
15. Ciudad Lineal,15022,474.0,375.0,31.0,68.0
15. Ciudad Lineal,15023,646.0,518.0,45.0,83.0
15. Ciudad Lineal,15024,487.0,405.0,30.0,52.0
15. Ciudad Lineal,15025,544.0,450.0,30.0,64.0
15. Ciudad Lineal,15026,399.0,309.0,33.0,57.0
15. Ciudad Lineal,15027,367.0,303.0,19.0,45.0
15. Ciudad Lineal,15028,389.0,329.0,13.0,47.0
15. Ciudad Lineal,15029,547.0,454.0,34.0,59.0
15. Ciudad Lineal,15030,543.0,466.0,32.0,45.0
15. Ciudad Lineal,15031,493.0,419.0,25.0,49.0
15. Ciudad Lineal,15032,526.0,461.0,18.0,47.0
15. Ciudad Lineal,15033,688.0,533.0,61.0,94.0
15. Ciudad Lineal,15034,385.0,288.0,24.0,73.0
15. Ciudad Lineal,15035,550.0,461.0,39.0,50.0
15. Ciudad Lineal,15036,419.0,314.0,40.0,65.0
15. Ciudad Lineal,15037,550.0,417.0,57.0,76.0
15. Ciudad Lineal,15038,789.0,621.0,73.0,95.0
15. Ciudad Lineal,15039,771.0,560.0,73.0,138.0
15. Ciudad Lineal,15040,763.0,547.0,91.0,125.0
15. Ciudad Lineal,15041,716.0,512.0,68.0,136.0
15. Ciudad Lineal,15042,697.0,576.0,41.0,80.0
15. Ciudad Lineal,15043,560.0,414.0,59.0,87.0
15. Ciudad Lineal,15044,588.0,477.0,32.0,79.0
15. Ciudad Lineal,15045,489.0,387.0,35.0,67.0
15. Ciudad Lineal,15046,583.0,433.0,47.0,103.0
15. Ciudad Lineal,15047,390.0,292.0,36.0,62.0
15. Ciudad Lineal,15048,506.0,358.0,48.0,100.0
15. Ciudad Lineal,15049,575.0,407.0,62.0,106.0
15. Ciudad Lineal,15050,555.0,409.0,49.0,97.0
15. Ciudad Lineal,15051,701.0,547.0,53.0,101.0
15. Ciudad Lineal,15052,318.0,238.0,26.0,54.0
15. Ciudad Lineal,15053,598.0,432.0,56.0,110.0
15. Ciudad Lineal,15054,686.0,493.0,66.0,127.0
15. Ciudad Lineal,15056,616.0,461.0,60.0,95.0
15. Ciudad Lineal,15057,552.0,417.0,46.0,89.0
15. Ciudad Lineal,15058,471.0,335.0,45.0,91.0
15. Ciudad Lineal,15059,359.0,271.0,30.0,58.0
15. Ciudad Lineal,15060,478.0,344.0,56.0,78.0
15. Ciudad Lineal,15061,545.0,428.0,33.0,84.0
15. Ciudad Lineal,15062,999.0,813.0,77.0,109.0
15. Ciudad Lineal,15065,515.0,450.0,19.0,46.0
15. Ciudad Lineal,15066,298.0,264.0,14.0,20.0
15. Ciudad Lineal,15067,398.0,360.0,11.0,27.0
15. Ciudad Lineal,15068,504.0,472.0,10.0,22.0
15. Ciudad Lineal,15069,695.0,652.0,13.0,30.0
15. Ciudad Lineal,15070,907.0,794.0,35.0,78.0
15. Ciudad Lineal,15071,566.0,438.0,48.0,80.0
15. Ciudad Lineal,15073,440.0,325.0,32.0,83.0
15. Ciudad Lineal,15074,776.0,601.0,53.0,122.0
15. Ciudad Lineal,15075,599.0,476.0,45.0,78.0
15. Ciudad Lineal,15076,395.0,315.0,24.0,56.0
15. Ciudad Lineal,15077,428.0,343.0,29.0,56.0
15. Ciudad Lineal,15078,385.0,282.0,42.0,61.0
15. Ciudad Lineal,15079,324.0,257.0,18.0,49.0
15. Ciudad Lineal,15080,360.0,270.0,33.0,57.0
15. Ciudad Lineal,15081,634.0,420.0,70.0,144.0
15. Ciudad Lineal,15082,520.0,426.0,40.0,54.0
15. Ciudad Lineal,15083,564.0,380.0,61.0,123.0
15. Ciudad Lineal,15084,422.0,295.0,49.0,78.0
15. Ciudad Lineal,15085,538.0,385.0,54.0,99.0
15. Ciudad Lineal,15086,429.0,327.0,40.0,62.0
15. Ciudad Lineal,15087,534.0,346.0,71.0,117.0
15. Ciudad Lineal,15088,454.0,304.0,67.0,83.0
15. Ciudad Lineal,15089,477.0,348.0,48.0,81.0
15. Ciudad Lineal,15090,784.0,682.0,24.0,78.0
15. Ciudad Lineal,15092,681.0,572.0,47.0,62.0
15. Ciudad Lineal,15093,556.0,434.0,43.0,79.0
15. Ciudad Lineal,15094,604.0,483.0,46.0,75.0
15. Ciudad Lineal,15095,385.0,283.0,43.0,59.0
15. Ciudad Lineal,15096,550.0,427.0,49.0,74.0
15. Ciudad Lineal,15097,345.0,246.0,32.0,67.0
15. Ciudad Lineal,15098,463.0,318.0,48.0,97.0
15. Ciudad Lineal,15099,568.0,409.0,57.0,102.0
15. Ciudad Lineal,15100,345.0,249.0,41.0,55.0
15. Ciudad Lineal,15101,448.0,347.0,44.0,57.0
15. Ciudad Lineal,15102,447.0,357.0,25.0,65.0
15. Ciudad Lineal,15103,574.0,437.0,46.0,91.0
15. Ciudad Lineal,15105,680.0,538.0,54.0,88.0
15. Ciudad Lineal,15106,548.0,389.0,50.0,109.0
15. Ciudad Lineal,15108,424.0,325.0,30.0,69.0
15. Ciudad Lineal,15109,638.0,524.0,39.0,75.0
15. Ciudad Lineal,15110,786.0,612.0,54.0,120.0
15. Ciudad Lineal,15111,398.0,330.0,23.0,45.0
15. Ciudad Lineal,15112,621.0,456.0,58.0,107.0
15. Ciudad Lineal,15113,619.0,473.0,60.0,86.0
15. Ciudad Lineal,15114,425.0,336.0,41.0,48.0
15. Ciudad Lineal,15115,816.0,683.0,49.0,84.0
15. Ciudad Lineal,15116,466.0,373.0,33.0,60.0
15. Ciudad Lineal,15117,604.0,457.0,66.0,81.0
15. Ciudad Lineal,15118,484.0,384.0,42.0,58.0
15. Ciudad Lineal,15119,571.0,452.0,57.0,62.0
15. Ciudad Lineal,15120,417.0,310.0,36.0,71.0
15. Ciudad Lineal,15121,340.0,293.0,19.0,28.0
15. Ciudad Lineal,15122,486.0,402.0,37.0,47.0
15. Ciudad Lineal,15123,500.0,420.0,30.0,50.0
15. Ciudad Lineal,15124,431.0,355.0,20.0,56.0
15. Ciudad Lineal,15125,328.0,287.0,15.0,26.0
15. Ciudad Lineal,15126,483.0,390.0,30.0,63.0
15. Ciudad Lineal,15127,675.0,571.0,38.0,66.0
15. Ciudad Lineal,15128,888.0,765.0,48.0,75.0
15. Ciudad Lineal,15129,446.0,376.0,24.0,46.0
15. Ciudad Lineal,15130,459.0,393.0,24.0,42.0
15. Ciudad Lineal,15131,422.0,361.0,15.0,46.0
15. Ciudad Lineal,15132,499.0,465.0,13.0,21.0
15. Ciudad Lineal,15133,671.0,596.0,29.0,46.0
15. Ciudad Lineal,15134,483.0,438.0,21.0,24.0
15. Ciudad Lineal,15135,933.0,829.0,39.0,65.0
15. Ciudad Lineal,15136,461.0,386.0,29.0,46.0
15. Ciudad Lineal,15138,620.0,516.0,46.0,58.0
15. Ciudad Lineal,15140,715.0,594.0,50.0,71.0
15. Ciudad Lineal,15141,519.0,445.0,37.0,37.0
15. Ciudad Lineal,15142,509.0,480.0,13.0,16.0
15. Ciudad Lineal,15143,797.0,641.0,76.0,80.0
15. Ciudad Lineal,15144,652.0,567.0,29.0,56.0
15. Ciudad Lineal,15146,458.0,411.0,20.0,27.0
15. Ciudad Lineal,15147,521.0,488.0,9.0,24.0
15. Ciudad Lineal,15148,420.0,367.0,18.0,35.0
15. Ciudad Lineal,15149,560.0,486.0,23.0,51.0
15. Ciudad Lineal,15150,650.0,514.0,60.0,76.0
15. Ciudad Lineal,15151,646.0,516.0,53.0,77.0
15. Ciudad Lineal,15153,279.0,256.0,7.0,16.0
15. Ciudad Lineal,15154,497.0,428.0,23.0,46.0
15. Ciudad Lineal,15155,647.0,558.0,41.0,48.0
15. Ciudad Lineal,15156,633.0,531.0,37.0,65.0
15. Ciudad Lineal,15157,435.0,359.0,35.0,41.0
15. Ciudad Lineal,15158,514.0,428.0,34.0,52.0
15. Ciudad Lineal,15159,604.0,498.0,42.0,64.0
15. Ciudad Lineal,15160,792.0,670.0,54.0,68.0
15. Ciudad Lineal,15161,740.0,644.0,30.0,66.0
15. Ciudad Lineal,15162,696.0,628.0,24.0,44.0
15. Ciudad Lineal,15163,449.0,416.0,7.0,26.0
15. Ciudad Lineal,15164,384.0,348.0,10.0,26.0
15. Ciudad Lineal,15165,364.0,335.0,4.0,25.0
15. Ciudad Lineal,15166,314.0,295.0,5.0,14.0
15. Ciudad Lineal,15167,373.0,341.0,8.0,24.0
15. Ciudad Lineal,15168,602.0,560.0,14.0,28.0
15. Ciudad Lineal,15170,778.0,710.0,19.0,49.0
15. Ciudad Lineal,15171,509.0,427.0,26.0,56.0
15. Ciudad Lineal,15172,397.0,376.0,8.0,13.0
15. Ciudad Lineal,15173,665.0,616.0,12.0,37.0
15. Ciudad Lineal,15174,541.0,440.0,47.0,54.0
15. Ciudad Lineal,15175,487.0,440.0,12.0,35.0
15. Ciudad Lineal,15176,787.0,704.0,33.0,50.0
15. Ciudad Lineal,15177,502.0,444.0,18.0,40.0
15. Ciudad Lineal,15178,527.0,477.0,22.0,28.0
15. Ciudad Lineal,15179,552.0,509.0,20.0,23.0
15. Ciudad Lineal,15180,857.0,745.0,40.0,72.0
15. Ciudad Lineal,15181,454.0,426.0,8.0,20.0
15. Ciudad Lineal,15182,257.0,238.0,6.0,13.0
16. Hortaleza,16001,649.0,557.0,35.0,57.0
16. Hortaleza,16002,602.0,495.0,37.0,70.0
16. Hortaleza,16003,731.0,610.0,58.0,63.0
16. Hortaleza,16004,739.0,463.0,126.0,150.0
16. Hortaleza,16005,657.0,513.0,43.0,101.0
16. Hortaleza,16006,678.0,508.0,80.0,90.0
16. Hortaleza,16007,810.0,689.0,44.0,77.0
16. Hortaleza,16008,423.0,379.0,13.0,31.0
