distrito,codigo_seccion,habitantes,mujer_sola_16_64,hombre_solo_16_64,mujer_sola_65omas,hombre_solo_65omas,mujer_con_menores,hombre_con_menores,pareja_16_64_sin_menores,pareja_1_65omas_sin_menores,pareja_con_1menor,pareja_con_2menores,pareja_con_3omas_menores,2adultos35omas_1joven_sin_menores,2adultos35omas_1joven_1menor,2adultos35omas_1joven_2omas_menores,3adultos_con_sin_menores,2adultos35omas_2jovenes_sin_menores,2adultos35omas_2jovenes_1menor,2adultos35omas_2jovenes_2omas_menores,4adultos_con_sin_menores,5omas_adultos,hogar_15omas,menores_solos
01. Centro,1028,658.0,107.0,125.0,35.0,29.0,3.0,1.0,158.0,43.0,17.0,18.0,0.0,18.0,3.0,1.0,34.0,14.0,2.0,0.0,20.0,28.0,2.0,0.0
01. Centro,1029,651.0,105.0,123.0,34.0,24.0,8.0,0.0,133.0,55.0,15.0,14.0,0.0,23.0,5.0,2.0,44.0,14.0,3.0,1.0,24.0,24.0,0.0,0.0
01. Centro,1030,500.0,88.0,90.0,33.0,17.0,13.0,1.0,97.0,33.0,10.0,7.0,2.0,13.0,4.0,3.0,31.0,8.0,0.0,3.0,14.0,32.0,1.0,0.0
01. Centro,1031,575.0,112.0,106.0,41.0,16.0,12.0,3.0,113.0,38.0,26.0,4.0,2.0,17.0,7.0,3.0,36.0,9.0,1.0,1.0,7.0,21.0,0.0,0.0
01. Centro,1032,1020.0,177.0,197.0,63.0,15.0,13.0,4.0,215.0,58.0,48.0,24.0,6.0,36.0,9.0,4.0,64.0,27.0,3.0,0.0,24.0,33.0,0.0,0.0
01. Centro,1033,647.0,119.0,164.0,36.0,18.0,5.0,1.0,111.0,39.0,17.0,13.0,0.0,15.0,2.0,1.0,44.0,13.0,1.0,0.0,24.0,23.0,0.0,1.0
01. Centro,1034,744.0,128.0,192.0,34.0,17.0,10.0,3.0,165.0,27.0,21.0,13.0,6.0,14.0,5.0,6.0,41.0,11.0,3.0,0.0,15.0,31.0,1.0,1.0
01. Centro,1035,674.0,104.0,114.0,59.0,18.0,11.0,1.0,120.0,64.0,17.0,17.0,8.0,19.0,2.0,3.0,56.0,9.0,0.0,1.0,18.0,32.0,1.0,0.0
01. Centro,1036,603.0,117.0,134.0,34.0,16.0,8.0,1.0,131.0,30.0,18.0,9.0,3.0,22.0,4.0,1.0,27.0,13.0,1.0,0.0,18.0,15.0,0.0,1.0
01. Centro,1037,528.0,95.0,99.0,53.0,15.0,6.0,2.0,100.0,32.0,16.0,4.0,1.0,12.0,8.0,2.0,36.0,6.0,0.0,0.0,16.0,24.0,0.0,1.0
01. Centro,1038,624.0,126.0,131.0,35.0,18.0,12.0,1.0,118.0,30.0,24.0,9.0,6.0,20.0,3.0,3.0,37.0,9.0,2.0,0.0,16.0,23.0,1.0,0.0
01. Centro,1039,515.0,86.0,110.0,37.0,21.0,6.0,0.0,87.0,43.0,17.0,7.0,3.0,13.0,6.0,2.0,36.0,7.0,1.0,0.0,14.0,18.0,0.0,1.0
01. Centro,1040,390.0,61.0,80.0,22.0,10.0,7.0,3.0,80.0,28.0,12.0,6.0,4.0,12.0,2.0,2.0,20.0,8.0,0.0,1.0,17.0,15.0,0.0,0.0
01. Centro,1041,491.0,79.0,90.0,39.0,10.0,7.0,0.0,115.0,31.0,19.0,6.0,1.0,21.0,5.0,0.0,37.0,5.0,2.0,1.0,13.0,9.0,0.0,1.0
01. Centro,1042,510.0,85.0,107.0,49.0,11.0,3.0,3.0,96.0,37.0,16.0,9.0,0.0,13.0,1.0,0.0,30.0,11.0,1.0,1.0,16.0,21.0,0.0,0.0
01. Centro,1043,574.0,108.0,131.0,33.0,11.0,14.0,3.0,116.0,28.0,16.0,10.0,4.0,15.0,2.0,3.0,33.0,9.0,0.0,1.0,13.0,22.0,0.0,2.0
01. Centro,1045,693.0,136.0,146.0,34.0,26.0,11.0,1.0,146.0,42.0,20.0,10.0,2.0,17.0,1.0,4.0,40.0,11.0,1.0,1.0,17.0,27.0,0.0,0.0
01. Centro,1046,768.0,125.0,155.0,62.0,35.0,9.0,1.0,134.0,52.0,23.0,15.0,1.0,29.0,6.0,3.0,54.0,10.0,1.0,0.0,25.0,28.0,0.0,0.0
01. Centro,1047,1095.0,204.0,259.0,51.0,32.0,15.0,2.0,232.0,43.0,31.0,19.0,4.0,36.0,5.0,4.0,61.0,18.0,0.0,5.0,27.0,46.0,1.0,0.0
01. Centro,1048,587.0,101.0,134.0,41.0,21.0,7.0,0.0,108.0,26.0,16.0,9.0,0.0,17.0,6.0,0.0,49.0,7.0,1.0,2.0,10.0,30.0,2.0,0.0
01. Centro,1049,678.0,143.0,154.0,40.0,30.0,6.0,1.0,130.0,36.0,18.0,8.0,1.0,15.0,2.0,1.0,45.0,7.0,2.0,0.0,17.0,22.0,0.0,0.0
01. Centro,1050,658.0,133.0,150.0,40.0,19.0,6.0,1.0,137.0,33.0,9.0,5.0,1.0,21.0,9.0,3.0,35.0,9.0,1.0,0.0,17.0,29.0,0.0,0.0
01. Centro,1051,756.0,148.0,188.0,38.0,20.0,9.0,0.0,158.0,44.0,24.0,10.0,2.0,23.0,6.0,3.0,38.0,4.0,1.0,1.0,11.0,27.0,1.0,0.0
01. Centro,1053,683.0,128.0,153.0,45.0,19.0,5.0,2.0,142.0,43.0,25.0,4.0,0.0,24.0,4.0,2.0,43.0,9.0,1.0,1.0,17.0,15.0,1.0,0.0
01. Centro,1054,468.0,101.0,90.0,41.0,17.0,4.0,1.0,84.0,26.0,17.0,8.0,0.0,9.0,2.0,2.0,27.0,5.0,2.0,0.0,18.0,13.0,0.0,1.0
01. Centro,1055,531.0,94.0,99.0,46.0,12.0,8.0,2.0,90.0,55.0,20.0,9.0,5.0,19.0,4.0,1.0,43.0,10.0,0.0,0.0,8.0,6.0,0.0,0.0
01. Centro,1056,454.0,75.0,66.0,59.0,18.0,8.0,0.0,70.0,45.0,13.0,9.0,3.0,16.0,5.0,0.0,34.0,8.0,0.0,1.0,9.0,15.0,0.0,0.0
01. Centro,1057,729.0,111.0,108.0,102.0,27.0,9.0,3.0,111.0,105.0,21.0,9.0,3.0,24.0,7.0,1.0,46.0,8.0,0.0,0.0,21.0,13.0,0.0,0.0
01. Centro,1058,335.0,54.0,49.0,21.0,13.0,3.0,1.0,69.0,36.0,10.0,5.0,0.0,9.0,3.0,2.0,25.0,9.0,1.0,2.0,10.0,11.0,2.0,0.0
01. Centro,1059,786.0,119.0,170.0,59.0,33.0,7.0,3.0,150.0,67.0,21.0,11.0,1.0,29.0,6.0,1.0,49.0,8.0,2.0,1.0,20.0,29.0,0.0,0.0
01. Centro,1061,425.0,61.0,76.0,33.0,24.0,9.0,1.0,84.0,35.0,8.0,16.0,1.0,10.0,2.0,1.0,27.0,6.0,0.0,0.0,18.0,11.0,0.0,2.0
01. Centro,1062,523.0,92.0,103.0,58.0,20.0,2.0,1.0,100.0,50.0,12.0,5.0,0.0,17.0,6.0,2.0,24.0,5.0,1.0,0.0,15.0,10.0,0.0,0.0
01. Centro,1063,371.0,65.0,58.0,29.0,10.0,5.0,0.0,74.0,35.0,15.0,4.0,2.0,9.0,5.0,0.0,20.0,7.0,2.0,0.0,17.0,14.0,0.0,0.0
01. Centro,1064,425.0,77.0,78.0,37.0,14.0,2.0,1.0,89.0,36.0,14.0,3.0,2.0,16.0,3.0,0.0,21.0,9.0,1.0,0.0,11.0,11.0,0.0,0.0
01. Centro,1065,419.0,73.0,76.0,20.0,27.0,1.0,2.0,107.0,44.0,9.0,7.0,3.0,10.0,0.0,0.0,21.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0
01. Centro,1066,675.0,132.0,137.0,55.0,29.0,11.0,0.0,117.0,49.0,12.0,5.0,2.0,24.0,4.0,1.0,48.0,4.0,2.0,0.0,22.0,21.0,0.0,0.0
01. Centro,1067,621.0,98.0,112.0,50.0,27.0,8.0,3.0,147.0,42.0,10.0,12.0,1.0,10.0,3.0,1.0,38.0,13.0,2.0,0.0,28.0,16.0,0.0,0.0
01. Centro,1068,404.0,72.0,73.0,30.0,16.0,4.0,0.0,69.0,40.0,9.0,3.0,0.0,8.0,3.0,2.0,27.0,9.0,3.0,1.0,19.0,16.0,0.0,0.0
01. Centro,1069,548.0,116.0,137.0,27.0,14.0,0.0,2.0,125.0,26.0,13.0,4.0,1.0,13.0,1.0,0.0,43.0,2.0,1.0,0.0,15.0,8.0,0.0,0.0
01. Centro,1071,384.0,60.0,74.0,24.0,18.0,0.0,0.0,71.0,35.0,17.0,7.0,0.0,15.0,2.0,2.0,28.0,6.0,4.0,0.0,9.0,11.0,1.0,0.0
01. Centro,1072,785.0,136.0,156.0,52.0,33.0,8.0,3.0,144.0,70.0,24.0,10.0,2.0,16.0,7.0,1.0,51.0,22.0,2.0,0.0,24.0,24.0,0.0,0.0
01. Centro,1073,844.0,148.0,143.0,43.0,31.0,13.0,3.0,148.0,82.0,32.0,27.0,5.0,30.0,4.0,6.0,54.0,22.0,2.0,0.0,20.0,28.0,2.0,1.0
01. Centro,1074,879.0,152.0,211.0,42.0,26.0,5.0,2.0,190.0,62.0,22.0,10.0,4.0,33.0,6.0,1.0,44.0,13.0,1.0,1.0,26.0,26.0,1.0,1.0
01. Centro,1075,760.0,136.0,178.0,46.0,26.0,3.0,1.0,183.0,46.0,17.0,6.0,0.0,21.0,3.0,1.0,36.0,14.0,0.0,2.0,17.0,24.0,0.0,0.0
01. Centro,1076,729.0,116.0,191.0,44.0,18.0,5.0,2.0,139.0,52.0,11.0,7.0,0.0,19.0,2.0,1.0,53.0,9.0,0.0,1.0,24.0,34.0,0.0,1.0
01. Centro,1077,642.0,104.0,112.0,51.0,20.0,9.0,2.0,131.0,47.0,24.0,18.0,2.0,27.0,5.0,1.0,37.0,13.0,0.0,0.0,23.0,15.0,1.0,0.0
01. Centro,1079,769.0,142.0,178.0,52.0,26.0,10.0,2.0,146.0,47.0,20.0,13.0,2.0,25.0,2.0,2.0,46.0,13.0,0.0,0.0,15.0,26.0,1.0,1.0
01. Centro,1081,859.0,151.0,216.0,46.0,21.0,12.0,1.0,185.0,56.0,24.0,12.0,0.0,16.0,6.0,1.0,49.0,17.0,1.0,1.0,19.0,25.0,0.0,0.0
01. Centro,1082,870.0,142.0,217.0,62.0,21.0,10.0,2.0,184.0,56.0,15.0,13.0,2.0,19.0,6.0,0.0,43.0,17.0,3.0,0.0,23.0,31.0,2.0,2.0
01. Centro,1084,804.0,134.0,153.0,85.0,33.0,13.0,2.0,131.0,79.0,22.0,16.0,2.0,31.0,3.0,2.0,40.0,11.0,3.0,0.0,18.0,25.0,0.0,1.0
01. Centro,1087,642.0,116.0,114.0,45.0,22.0,12.0,0.0,102.0,33.0,19.0,16.0,6.0,25.0,4.0,2.0,45.0,16.0,3.0,0.0,17.0,44.0,0.0,1.0
01. Centro,1088,587.0,106.0,115.0,43.0,14.0,5.0,1.0,108.0,50.0,19.0,8.0,4.0,22.0,5.0,2.0,34.0,12.0,1.0,1.0,15.0,20.0,1.0,1.0
01. Centro,1089,747.0,104.0,121.0,88.0,34.0,11.0,3.0,147.0,84.0,18.0,11.0,3.0,15.0,8.0,0.0,52.0,14.0,2.0,0.0,16.0,15.0,1.0,0.0
01. Centro,1090,404.0,70.0,72.0,30.0,13.0,4.0,2.0,70.0,41.0,15.0,8.0,0.0,16.0,0.0,1.0,29.0,6.0,1.0,1.0,10.0,13.0,2.0,0.0
01. Centro,1091,551.0,118.0,108.0,36.0,16.0,9.0,2.0,97.0,45.0,16.0,9.0,3.0,15.0,3.0,1.0,35.0,12.0,1.0,1.0,13.0,11.0,0.0,0.0
01. Centro,1092,402.0,79.0,90.0,34.0,11.0,5.0,3.0,62.0,35.0,11.0,6.0,2.0,15.0,4.0,1.0,21.0,6.0,1.0,0.0,9.0,7.0,0.0,0.0
01. Centro,1093,817.0,157.0,183.0,62.0,31.0,11.0,2.0,150.0,53.0,22.0,3.0,0.0,30.0,6.0,4.0,46.0,12.0,0.0,0.0,16.0,29.0,0.0,0.0
01. Centro,1094,813.0,129.0,196.0,53.0,36.0,12.0,4.0,172.0,50.0,23.0,18.0,2.0,23.0,4.0,2.0,49.0,4.0,0.0,0.0,16.0,19.0,1.0,0.0
01. Centro,1095,784.0,161.0,178.0,36.0,24.0,6.0,2.0,185.0,41.0,14.0,12.0,1.0,29.0,2.0,1.0,38.0,8.0,3.0,0.0,17.0,26.0,0.0,0.0
01. Centro,1096,548.0,109.0,103.0,40.0,19.0,4.0,1.0,108.0,29.0,12.0,7.0,0.0,21.0,4.0,1.0,43.0,10.0,2.0,2.0,15.0,18.0,0.0,0.0
01. Centro,1097,778.0,127.0,176.0,65.0,28.0,5.0,4.0,171.0,46.0,25.0,9.0,1.0,23.0,6.0,2.0,47.0,13.0,3.0,1.0,13.0,13.0,0.0,0.0
01. Centro,1098,627.0,119.0,149.0,37.0,21.0,5.0,3.0,124.0,42.0,20.0,8.0,0.0,19.0,3.0,0.0,40.0,9.0,1.0,0.0,12.0,14.0,1.0,0.0
01. Centro,1099,687.0,129.0,154.0,44.0,21.0,8.0,1.0,135.0,51.0,19.0,14.0,3.0,25.0,2.0,1.0,36.0,7.0,1.0,1.0,20.0,14.0,0.0,1.0
01. Centro,1100,662.0,156.0,147.0,40.0,17.0,4.0,0.0,131.0,49.0,19.0,8.0,1.0,19.0,6.0,0.0,35.0,9.0,0.0,0.0,12.0,9.0,0.0,0.0
01. Centro,1101,678.0,131.0,147.0,48.0,11.0,6.0,1.0,150.0,41.0,22.0,7.0,0.0,27.0,5.0,0.0,41.0,9.0,0.0,1.0,17.0,13.0,0.0,1.0
01. Centro,1102,606.0,116.0,123.0,36.0,23.0,10.0,1.0,113.0,38.0,24.0,11.0,2.0,16.0,1.0,2.0,50.0,9.0,0.0,0.0,14.0,16.0,1.0,0.0
01. Centro,1103,699.0,133.0,150.0,49.0,26.0,10.0,1.0,100.0,74.0,10.0,15.0,4.0,24.0,2.0,1.0,41.0,11.0,2.0,0.0,21.0,24.0,1.0,0.0
01. Centro,1104,670.0,138.0,140.0,45.0,16.0,10.0,0.0,147.0,43.0,19.0,9.0,0.0,15.0,1.0,0.0,46.0,6.0,3.0,2.0,10.0,20.0,0.0,0.0
01. Centro,1105,751.0,167.0,164.0,59.0,27.0,6.0,2.0,155.0,45.0,33.0,12.0,0.0,19.0,2.0,0.0,34.0,6.0,1.0,0.0,11.0,7.0,0.0,1.0
01. Centro,1106,560.0,77.0,72.0,77.0,22.0,1.0,2.0,83.0,71.0,19.0,19.0,3.0,21.0,1.0,0.0,38.0,14.0,2.0,0.0,22.0,16.0,0.0,0.0
01. Centro,1107,582.0,90.0,72.0,71.0,26.0,8.0,2.0,89.0,64.0,22.0,14.0,1.0,21.0,4.0,3.0,42.0,16.0,5.0,2.0,14.0,15.0,1.0,0.0
01. Centro,1108,695.0,109.0,129.0,59.0,21.0,9.0,3.0,145.0,45.0,19.0,16.0,4.0,27.0,6.0,1.0,50.0,12.0,4.0,0.0,24.0,10.0,2.0,0.0
01. Centro,1109,482.0,76.0,91.0,37.0,15.0,4.0,0.0,104.0,40.0,10.0,10.0,2.0,16.0,7.0,0.0,37.0,8.0,2.0,1.0,11.0,11.0,0.0,0.0
01. Centro,1110,432.0,72.0,83.0,31.0,22.0,2.0,1.0,89.0,33.0,11.0,7.0,1.0,11.0,4.0,0.0,31.0,5.0,0.0,0.0,17.0,12.0,0.0,0.0
01. Centro,1111,511.0,99.0,108.0,49.0,19.0,4.0,3.0,99.0,30.0,18.0,10.0,1.0,14.0,2.0,2.0,26.0,4.0,0.0,0.0,13.0,10.0,0.0,0.0
01. Centro,1112,607.0,108.0,134.0,35.0,23.0,4.0,2.0,135.0,42.0,8.0,10.0,1.0,13.0,1.0,1.0,39.0,6.0,3.0,0.0,13.0,29.0,0.0,0.0
01. Centro,1113,567.0,100.0,121.0,36.0,15.0,8.0,0.0,121.0,35.0,15.0,8.0,0.0,14.0,4.0,1.0,35.0,10.0,3.0,0.0,11.0,27.0,1.0,2.0
01. Centro,1114,844.0,158.0,189.0,38.0,25.0,6.0,1.0,168.0,55.0,25.0,17.0,2.0,27.0,2.0,2.0,62.0,17.0,0.0,0.0,23.0,27.0,0.0,0.0
01. Centro,1115,530.0,80.0,111.0,38.0,18.0,2.0,2.0,123.0,36.0,11.0,6.0,2.0,14.0,3.0,2.0,34.0,5.0,2.0,0.0,17.0,24.0,0.0,0.0
01. Centro,1116,759.0,126.0,217.0,49.0,19.0,5.0,1.0,143.0,38.0,18.0,9.0,1.0,17.0,4.0,3.0,46.0,11.0,0.0,0.0,22.0,28.0,2.0,0.0
01. Centro,1117,831.0,121.0,158.0,53.0,32.0,6.0,1.0,190.0,52.0,19.0,8.0,2.0,34.0,7.0,2.0,68.0,14.0,0.0,0.0,28.0,34.0,1.0,1.0
01. Centro,1118,461.0,69.0,107.0,27.0,19.0,3.0,3.0,106.0,33.0,5.0,8.0,0.0,7.0,2.0,0.0,30.0,4.0,1.0,1.0,20.0,15.0,0.0,1.0
01. Centro,1119,572.0,98.0,137.0,34.0,22.0,3.0,1.0,119.0,31.0,15.0,3.0,1.0,11.0,4.0,1.0,30.0,4.0,0.0,0.0,22.0,31.0,4.0,1.0
01. Centro,1120,450.0,98.0,93.0,19.0,21.0,1.0,2.0,91.0,35.0,13.0,3.0,0.0,10.0,0.0,2.0,31.0,8.0,1.0,1.0,7.0,14.0,0.0,0.0
01. Centro,1121,921.0,131.0,189.0,68.0,36.0,10.0,3.0,199.0,60.0,41.0,10.0,2.0,25.0,5.0,1.0,71.0,12.0,2.0,1.0,25.0,30.0,0.0,0.0
01. Centro,1123,399.0,69.0,79.0,28.0,17.0,2.0,1.0,70.0,34.0,11.0,3.0,1.0,13.0,4.0,0.0,34.0,7.0,2.0,0.0,13.0,11.0,0.0,0.0
01. Centro,1124,364.0,49.0,72.0,24.0,13.0,5.0,1.0,62.0,34.0,9.0,2.0,2.0,14.0,2.0,1.0,30.0,3.0,2.0,0.0,17.0,22.0,0.0,0.0
02. Arganzuela,2001,594.0,103.0,101.0,46.0,18.0,10.0,1.0,113.0,60.0,26.0,18.0,0.0,22.0,5.0,2.0,34.0,17.0,1.0,0.0,8.0,9.0,0.0,0.0
02. Arganzuela,2002,734.0,121.0,114.0,97.0,14.0,9.0,4.0,113.0,91.0,16.0,10.0,1.0,23.0,5.0,1.0,55.0,21.0,5.0,1.0,22.0,11.0,0.0,0.0
02. Arganzuela,2003,484.0,33.0,38.0,57.0,24.0,3.0,1.0,48.0,96.0,19.0,18.0,3.0,30.0,9.0,2.0,52.0,21.0,1.0,0.0,18.0,11.0,0.0,0.0
02. Arganzuela,2004,394.0,24.0,38.0,34.0,14.0,6.0,2.0,46.0,50.0,19.0,29.0,6.0,19.0,5.0,0.0,56.0,10.0,3.0,0.0,19.0,14.0,0.0,0.0
02. Arganzuela,2005,348.0,31.0,34.0,43.0,10.0,5.0,0.0,61.0,41.0,16.0,9.0,2.0,17.0,3.0,0.0,36.0,16.0,0.0,0.0,14.0,10.0,0.0,0.0
02. Arganzuela,2006,898.0,83.0,78.0,76.0,26.0,10.0,0.0,149.0,140.0,44.0,31.0,3.0,57.0,18.0,2.0,89.0,28.0,1.0,0.0,37.0,26.0,0.0,0.0
02. Arganzuela,2007,280.0,9.0,14.0,35.0,7.0,5.0,0.0,41.0,43.0,14.0,20.0,4.0,10.0,4.0,4.0,31.0,11.0,0.0,1.0,15.0,12.0,0.0,0.0
02. Arganzuela,2008,766.0,112.0,88.0,77.0,21.0,7.0,1.0,135.0,111.0,25.0,23.0,5.0,35.0,7.0,2.0,52.0,19.0,0.0,0.0,27.0,19.0,0.0,0.0
02. Arganzuela,2009,822.0,107.0,82.0,74.0,24.0,14.0,5.0,116.0,87.0,38.0,39.0,1.0,68.0,13.0,2.0,42.0,72.0,3.0,0.0,26.0,8.0,1.0,0.0
02. Arganzuela,2010,449.0,37.0,27.0,63.0,6.0,7.0,1.0,71.0,62.0,21.0,28.0,2.0,38.0,6.0,0.0,43.0,17.0,2.0,0.0,5.0,13.0,0.0,0.0
02. Arganzuela,2011,469.0,25.0,34.0,35.0,17.0,12.0,2.0,64.0,76.0,28.0,40.0,5.0,32.0,6.0,1.0,35.0,28.0,3.0,0.0,16.0,10.0,0.0,0.0
02. Arganzuela,2013,540.0,45.0,41.0,88.0,36.0,7.0,0.0,64.0,86.0,25.0,24.0,3.0,29.0,5.0,2.0,48.0,9.0,1.0,0.0,20.0,7.0,0.0,0.0
02. Arganzuela,2014,534.0,78.0,68.0,45.0,22.0,7.0,1.0,98.0,71.0,17.0,21.0,0.0,24.0,4.0,1.0,30.0,12.0,1.0,1.0,19.0,14.0,0.0,0.0
02. Arganzuela,2015,653.0,76.0,65.0,65.0,12.0,12.0,1.0,94.0,64.0,35.0,34.0,3.0,21.0,6.0,0.0,70.0,35.0,6.0,2.0,20.0,32.0,0.0,0.0
02. Arganzuela,2016,791.0,44.0,51.0,104.0,23.0,10.0,0.0,94.0,143.0,48.0,53.0,7.0,43.0,17.0,2.0,61.0,40.0,7.0,1.0,28.0,15.0,0.0,0.0
02. Arganzuela,2017,692.0,50.0,39.0,51.0,15.0,7.0,1.0,93.0,124.0,27.0,27.0,2.0,68.0,8.0,1.0,75.0,42.0,2.0,2.0,40.0,18.0,0.0,0.0
02. Arganzuela,2018,818.0,76.0,64.0,89.0,31.0,13.0,1.0,90.0,118.0,43.0,38.0,8.0,58.0,9.0,4.0,66.0,60.0,1.0,0.0,27.0,20.0,2.0,0.0
02. Arganzuela,2019,640.0,79.0,53.0,65.0,18.0,11.0,3.0,83.0,90.0,27.0,24.0,1.0,34.0,5.0,0.0,41.0,68.0,3.0,0.0,27.0,8.0,0.0,0.0
02. Arganzuela,2020,491.0,57.0,45.0,52.0,14.0,7.0,2.0,70.0,71.0,21.0,21.0,2.0,32.0,6.0,1.0,37.0,28.0,4.0,0.0,13.0,8.0,0.0,0.0
02. Arganzuela,2021,519.0,78.0,64.0,56.0,20.0,11.0,2.0,92.0,52.0,26.0,12.0,2.0,23.0,7.0,1.0,41.0,6.0,1.0,1.0,14.0,10.0,0.0,0.0
02. Arganzuela,2022,511.0,74.0,91.0,49.0,16.0,9.0,2.0,93.0,46.0,18.0,16.0,4.0,14.0,3.0,2.0,36.0,9.0,1.0,0.0,14.0,14.0,0.0,0.0
02. Arganzuela,2023,571.0,85.0,72.0,65.0,15.0,10.0,4.0,92.0,63.0,32.0,14.0,1.0,24.0,4.0,0.0,36.0,14.0,3.0,0.0,21.0,16.0,0.0,0.0
02. Arganzuela,2024,799.0,124.0,98.0,98.0,23.0,12.0,2.0,119.0,100.0,29.0,30.0,6.0,36.0,10.0,0.0,55.0,16.0,1.0,0.0,26.0,14.0,0.0,0.0
02. Arganzuela,2025,347.0,55.0,37.0,31.0,9.0,3.0,2.0,37.0,50.0,16.0,17.0,3.0,17.0,4.0,0.0,26.0,8.0,1.0,1.0,15.0,14.0,0.0,1.0
02. Arganzuela,2026,652.0,98.0,83.0,83.0,19.0,11.0,6.0,92.0,94.0,25.0,14.0,3.0,31.0,2.0,0.0,46.0,12.0,0.0,1.0,19.0,13.0,0.0,0.0
02. Arganzuela,2027,428.0,30.0,27.0,54.0,15.0,8.0,0.0,61.0,90.0,19.0,17.0,1.0,28.0,3.0,0.0,31.0,17.0,1.0,0.0,19.0,7.0,0.0,0.0
02. Arganzuela,2028,492.0,106.0,97.0,31.0,18.0,6.0,0.0,102.0,43.0,13.0,3.0,3.0,12.0,1.0,0.0,22.0,3.0,3.0,1.0,16.0,12.0,0.0,0.0
02. Arganzuela,2029,355.0,58.0,56.0,19.0,9.0,5.0,0.0,91.0,33.0,6.0,4.0,1.0,11.0,3.0,3.0,24.0,4.0,1.0,1.0,14.0,12.0,0.0,0.0
02. Arganzuela,2030,579.0,59.0,44.0,74.0,26.0,10.0,2.0,85.0,102.0,37.0,20.0,2.0,30.0,3.0,2.0,39.0,11.0,0.0,1.0,19.0,13.0,0.0,0.0
02. Arganzuela,2031,453.0,34.0,16.0,53.0,15.0,3.0,2.0,42.0,113.0,14.0,23.0,2.0,30.0,2.0,0.0,38.0,29.0,2.0,0.0,19.0,16.0,0.0,0.0
02. Arganzuela,2032,278.0,22.0,24.0,38.0,7.0,4.0,0.0,39.0,55.0,9.0,13.0,5.0,6.0,1.0,1.0,27.0,15.0,0.0,0.0,9.0,3.0,0.0,0.0
02. Arganzuela,2033,558.0,64.0,46.0,78.0,14.0,7.0,1.0,90.0,69.0,28.0,44.0,2.0,18.0,2.0,0.0,47.0,10.0,2.0,1.0,23.0,12.0,0.0,0.0
02. Arganzuela,2034,370.0,30.0,26.0,48.0,13.0,3.0,1.0,48.0,52.0,23.0,16.0,4.0,23.0,7.0,1.0,37.0,9.0,1.0,0.0,17.0,11.0,0.0,0.0
02. Arganzuela,2035,433.0,41.0,37.0,61.0,18.0,10.0,1.0,56.0,65.0,24.0,22.0,2.0,21.0,3.0,2.0,28.0,10.0,2.0,1.0,14.0,15.0,0.0,0.0
02. Arganzuela,2036,420.0,36.0,33.0,47.0,14.0,11.0,1.0,65.0,75.0,21.0,15.0,4.0,31.0,5.0,0.0,33.0,12.0,1.0,0.0,7.0,9.0,0.0,0.0
02. Arganzuela,2037,541.0,39.0,44.0,70.0,13.0,5.0,2.0,80.0,91.0,35.0,20.0,2.0,33.0,5.0,3.0,44.0,26.0,1.0,0.0,15.0,13.0,0.0,0.0
02. Arganzuela,2038,463.0,26.0,36.0,80.0,15.0,7.0,1.0,76.0,85.0,25.0,8.0,0.0,23.0,6.0,1.0,36.0,15.0,2.0,0.0,15.0,6.0,0.0,0.0
02. Arganzuela,2039,324.0,28.0,20.0,46.0,18.0,6.0,2.0,56.0,34.0,24.0,21.0,1.0,15.0,7.0,0.0,24.0,7.0,0.0,0.0,7.0,8.0,0.0,0.0
02. Arganzuela,2040,786.0,92.0,65.0,97.0,22.0,16.0,1.0,141.0,131.0,40.0,21.0,3.0,32.0,1.0,2.0,61.0,24.0,1.0,1.0,22.0,13.0,0.0,0.0
02. Arganzuela,2041,941.0,167.0,119.0,85.0,32.0,18.0,3.0,158.0,91.0,36.0,29.0,1.0,44.0,8.0,3.0,72.0,16.0,2.0,0.0,29.0,28.0,0.0,0.0
02. Arganzuela,2042,789.0,82.0,74.0,95.0,24.0,8.0,2.0,117.0,131.0,36.0,22.0,4.0,38.0,7.0,4.0,74.0,19.0,4.0,0.0,26.0,22.0,0.0,0.0
02. Arganzuela,2043,441.0,54.0,38.0,47.0,16.0,7.0,0.0,70.0,78.0,16.0,13.0,1.0,22.0,1.0,1.0,31.0,9.0,4.0,0.0,12.0,21.0,0.0,0.0
02. Arganzuela,2044,681.0,55.0,53.0,76.0,17.0,15.0,2.0,96.0,93.0,36.0,25.0,2.0,36.0,11.0,3.0,60.0,23.0,3.0,2.0,30.0,42.0,1.0,0.0
02. Arganzuela,2045,435.0,37.0,39.0,46.0,16.0,7.0,1.0,83.0,45.0,18.0,12.0,4.0,21.0,2.0,4.0,26.0,16.0,1.0,2.0,22.0,32.0,0.0,1.0
02. Arganzuela,2046,588.0,112.0,83.0,58.0,16.0,9.0,2.0,94.0,55.0,20.0,13.0,1.0,15.0,2.0,4.0,40.0,8.0,5.0,1.0,16.0,34.0,0.0,0.0
02. Arganzuela,2047,676.0,101.0,85.0,56.0,19.0,13.0,1.0,127.0,64.0,24.0,13.0,1.0,29.0,7.0,9.0,57.0,8.0,0.0,0.0,25.0,37.0,0.0,0.0
02. Arganzuela,2048,506.0,58.0,57.0,47.0,10.0,8.0,0.0,82.0,58.0,15.0,20.0,2.0,24.0,12.0,3.0,50.0,9.0,5.0,1.0,23.0,22.0,0.0,0.0
